,comm_2
7727,3069858161
7728,139423513
7729,1210245759305682944
7730,747854458546229248
7731,876348558
7732,3400985321
7733,538578356
7734,191958872
7735,75600825
7736,359723186
7737,700305431
7738,328267807
7739,199154673
7740,817670149398556672
7741,1620434316
7742,592433445
7743,1029575526917308416
7744,1196803057755013121
7745,3498926296
7746,941290754370088961
7747,1336896774326407171
7748,1315455076945797125
7749,3310887983
7750,1248409072208134144
7751,747180284483887104
7752,1345947671815729158
7753,2665858679
7754,327720447
7755,4223237123
7756,2220347075
7757,191107081
7758,856601836949831680
7759,708334388
7760,1277348497721876481
7761,42639105
7762,245239348
7763,518142429
7764,123084570
7765,145755886
7766,891694356004036608
7767,424644011
7768,31418919
7769,1052517890199498752
7770,120596596
7771,96559184
7772,107820242
7773,1270892223492751363
7774,133722469
7775,921196080955645953
7776,3505626501
7777,1344369105189666819
7778,208816428
7779,1062828752672092163
7780,1252422390946115584
7781,203306070
7782,2713636298
7783,344746354
7784,1367652718530199560
7785,872547066
7786,250955936
7787,1070704349603598337
7788,4854568105
7789,1249848338536685568
7790,1344357022108684290
7791,852134565829365760
7792,1196190474752516096
7793,1153992776117379072
7794,2828391341
7795,979647354
7796,548858288
7797,3647794877
7798,193555815
7799,1078303270865637376
7800,1103336082589057024
7801,140961493
7802,1398417163
7803,1289742529332740097
7804,552063747
7805,54868917
7806,108178540
7807,957919224827084800
7808,282654875
7809,17989075
7810,903383142618341378
7811,1270464255461150725
7812,1170791961697107968
7813,1286383375549370376
7814,2802911852
7815,476404865
7816,2803327690
7817,1290052852124209153
7818,134675817
7819,2535710865
7820,2471619668
7821,339409119
7822,1182398383488716801
7823,134829266
7824,92871226
7825,1300979715939938309
7826,2439882953
7827,1019004413946548224
7828,1633238138
7829,2810629076
7830,1359795775
7831,1241171426897547264
7832,832642502
7833,3373174767
7834,555255089
7835,754023150
7836,817181617848459264
7837,2548797067
7838,2345267822
7839,2646202380
7840,885963124754567168
7841,1093232233358475264
7842,1171535719845642241
7843,1309616688124628993
7844,1115730720972869632
7845,722688703
7846,1148327697854193672
7847,435071866
7848,1580468346
7849,1226214580600397824
7850,1035163566230446080
7851,2551082712
7852,77853453
7853,342855829
7854,136087953
7855,1657484420
7856,1282844150069702656
7857,843787519
7858,1309859176261324800
7859,122095700
7860,847763364285747201
7861,1174040074822062082
7862,3383261963
7863,791012670984036352
7864,75417969
7865,940687043268612097
7866,823924804759732228
7867,1206034307799752705
7868,1303843904152915969
7869,4211562814
7870,1161732309567098880
7871,53552687
7872,74200962
7873,1177991074285068288
7874,582459393
7875,349958681
7876,1860942186
7877,270163271
7878,1403765250
7879,3537816269
7880,1032329041188204544
7881,2218749048
7882,780674892
7883,4352531536
7884,868988106854342656
7885,1579291818
7886,195945958
7887,278450060
7888,822531983926398976
7889,3198438216
7890,1291645444284715009
7891,4299129616
7892,1161297596608126978
7893,1188178169062416385
7894,2615143240
7895,1006994034391486464
7896,1219630802427879424
7897,202649086
7898,4187914575
7899,950070996
7900,1160683016303325184
7901,1849015370
7902,137202711
7903,4252084563
7904,1328656860958830592
7905,4799820449
7906,4042270037
7907,844982081126105088
7908,2325112119
7909,724559538930720768
7910,14926160
7911,896885369614073858
7912,1220526652062609408
7913,1113451029956317184
7914,857380643856101377
7915,185445136
7916,2902591505
7917,2691435375
7918,574653546
7919,1171747708744425472
7920,1585601472
7921,489827658
7922,1389361388
7923,1191762199
7924,1303747874900054017
7925,1479705829
7926,1206561807470678017
7927,328667340
7928,994751288608022529
7929,870969277
7930,1398542875
7931,955490140138418177
7932,842497112
7933,2990149277
7934,930848798
7935,2730074001
7936,76554791
7937,162741319
7938,600534723
7939,1272588837961838592
7940,526765244
7941,59648798
7942,1398950383
7943,159228774
7944,1272631940085157888
7945,158598364
7946,2977338315
7947,261977032
7948,178626109
7949,1294387315717148672
7950,4109528079
7951,342837377
7952,3135484221
7953,772844088
7954,931332310024249344
7955,2817104744
7956,253721720
7957,579869212
7958,1928320513
7959,1332527415181107201
7960,1039329931879227402
7961,745265715389816833
7962,336871379
7963,2427322966
7964,1078324188
7965,403589901
7966,2314471843
7967,855471325955141632
7968,2344858204
7969,847493950264950785
7970,295804392
7971,168510858
7972,147066433
7973,1337805700869795845
7974,2867935457
7975,1267804596908503041
7976,132741394
7977,2897638570
7978,147802248
7979,3349613063
7980,286294569
7981,2809578914
7982,2555925619
7983,1279254148312170496
7984,611773203
7985,963235584092360705
7986,2415876295
7987,183687265
7988,804645203067990016
7989,146243974
7990,21696759
7991,4460744194
7992,61686258
7993,1304860378208272384
7994,825302510386688001
7995,2782148043
7996,3664812735
7997,444206541
7998,179185382
7999,2808725501
8000,2490500251
8001,2683902000
8002,1138122458286952448
8003,756202261525790720
8004,721503519975608320
8005,127565235
8006,205911573
8007,1341937501276143616
8008,239158858
8009,1063961112650104832
8010,1134557566699225089
8011,930059466439057409
8012,1029004857213177857
8013,1948348544
8014,1347576739
8015,850469564
8016,1271395668
8017,952582207067082752
8018,1360933299686883330
8019,1038853535960584193
8020,785528400
8021,556415716
8022,2478986301
8023,1030463414
8024,438579494
8025,407478751
8026,738981762
8027,54548562
8028,1250551566106537985
8029,361603245
8030,508993951
8031,850226026756005888
8032,1178373621808586753
8033,906961607921750017
8034,323279739
8035,801495172626468864
8036,1017917788692807680
8037,1041080052996177920
8038,3310931369
8039,1366482613247107073
8040,147002255
8041,2438888854
8042,2580910198
8043,288397344
8044,1199817401392599041
8045,862058310870212612
8046,1295737207
8047,2892011075
8048,172843762
8049,202173416
8050,1311406391035400192
8051,3843838577
8052,1185017574712643585
8053,78762802
8054,3397847596
8055,502044667
8056,1246223873617661952
8057,816149189138804740
8058,1079522676895551488
8059,1204898619821903872
8060,162882855
8061,762644227
8062,873621762
8063,2560496195
8064,593257992
8065,408954283
8066,1422051493
8067,199889412
8068,1663856492
8069,276552857
8070,527524034
8071,595845262
8072,1243944640635691008
8073,2292824960
8074,1336084943252951047
8075,4851868185
8076,946001808513753088
8077,901776590
8078,165207463
8079,342711196
8080,1319301887234113539
8081,751479771649966080
8082,4196284702
8083,941446923554381824
8084,111142649
8085,321691894
8086,849794724416368641
8087,823688029491593216
8088,728579069697216512
8089,371735571
8090,3011199185
8091,1292698380
8092,199381807
8093,2906684991
8094,2374631185
8095,2250763814
8096,182866345
8097,252296214
8098,794114364
8099,3048181487
8100,48232889
8101,614783597
8102,196028935
8103,1156593430442729472
8104,1368671530838818823
8105,3254630867
8106,3395927271
8107,253983923
8108,741650881666486272
8109,430981053
8110,332452952
8111,285339710
8112,152123400
8113,1227736354806804481
8114,918026683
8115,36837073
8116,1249403351332261888
8117,159992433
8118,205901633
8119,40709914
8120,2570354866
8121,813215534703591426
8122,199118430
8123,2704979080
8124,289672379
8125,210848356
8126,3930183867
8127,49625451
8128,185020564
8129,1128635880
8130,3333786239
8131,172947580
8132,294402788
8133,258042656
8134,793056415
8135,1278457379429003264
8136,208642887
8137,4198238895
8138,92138339
8139,2792247897
8140,1357015893511929870
8141,2744954261
8142,532673894
8143,259443284
8144,2744370599
8145,128599869
8146,1242250944307437568
8147,918861906
8148,152119632
8149,1316964973
8150,2876677073
8151,1174653804224159744
8152,1329815581302853632
8153,1187212225
8154,2444272166
8155,316161813
8156,997111621939073024
8157,817515314778951680
8158,35021688
8159,323638838
8160,1143318705021030401
8161,1246106169942388740
8162,1264820052
8163,2640896156
8164,1162807872029433858
8165,1310776496466915328
8166,193414434
8167,272734458
8168,418001233
8169,1334215900933795840
8170,1921876596
8171,3033300077
8172,995494814660644866
8173,1007713546120187905
8174,520940055
8175,1274829991667212288
8176,2838326121
8177,3429826299
8178,1609572020
8179,2586807050
8180,163582983
8181,293534241
8182,908084984006803456
8183,498477741
8184,150418367
8185,910539656722251776
8186,628014667
8187,3399300945
8188,1185761160760565761
8189,1711083518
8190,606544942
8191,1208060584073342976
8192,221450709
8193,932691872
8194,2749767484
8195,576132536
8196,1300044406557413378
8197,1318410871694131202
8198,1255629736325402627
8199,887748882
8200,1310513730720018432
8201,1461101072
8202,1074019478248280069
8203,1308404377
8204,193986812
8205,2991916870
8206,916413019692953600
8207,516549134
8208,1217106815479173120
8209,1559272814
8210,1269730069410451456
8211,4366693701
8212,167899893
8213,853736250
8214,2562808030
8215,1163594521499897859
8216,464009429
8217,1371873758747721730
8218,1274388813322883072
8219,160648945
8220,327671312
8221,3408919239
8222,814181414816153601
8223,3319048491
8224,305736788
8225,874831087
8226,883426011412606977
8227,346190270
8228,334838124
8229,1302244731494244354
8230,329066852
8231,828347484200169476
8232,1676150731
8233,1286044430798147597
8234,892154620579065856
8235,1328288393646780417
8236,199003122
8237,3017670573
8238,262404732
8239,145375297
8240,222595373
8241,167978915
8242,258760582
8243,1224166196045631489
8244,629695906
8245,1155640997549957124
8246,2600634398
8247,4197423675
8248,431912631
8249,715207839921348609
8250,1245066016750596098
8251,893669325718130688
8252,2957091298
8253,941342120333512704
8254,2883610348
8255,1138454168
8256,75012206
8257,3076068057
8258,876092105378213888
8259,1121417863623917568
8260,1186085616934625280
8261,196370026
8262,1236993096728092673
8263,1584281762
8264,1281029323483471872
8265,1282396674921562121
8266,1273786925556563975
8267,938921785826955274
8268,4198026022
8269,1290776184389881856
8270,1317926737989206021
8271,432472564
8272,8036022
8273,2986757866
8274,805592928454316033
8275,1278415234202513408
8276,1341157620883832834
8277,1233696272835653632
8278,227427760
8279,247863711
8280,1210335035108278274
8281,774386173288513538
8282,1426566756
8283,754081923589369856
8284,1370139343
8285,300517686
8286,215095768
8287,1044265006676742144
8288,3305258591
8289,190494783
8290,1382978396
8291,1194353037940269058
8292,161138044
8293,233660861
8294,2752204299
8295,15030711
8296,4507640481
8297,970863977705205762
8298,1144357232152326144
8299,1163534592126717952
8300,166656491
8301,791770701137084416
8302,364380385
8303,1110684117321039872
8304,1357006420835762180
8305,401517766
8306,254344512
8307,1403098693
8308,406311148
8309,1317400679544246272
8310,770400764204347392
8311,1303219531511484418
8312,3296493143
8313,215878910
8314,81184501
8315,1149743435252998146
8316,1217615473841491971
8317,155040125
8318,205951982
8319,209728194
8320,24804150
8321,134456538
8322,1306228885231632385
8323,951871568434683905
8324,2329653295
8325,246420945
8326,616226342
8327,3689174475
8328,353026828
8329,512191707
8330,976441178
8331,269570268
8332,71630576
8333,4197918580
8334,850902313380261888
8335,1113912117114097666
8336,1166005055016853504
8337,519897702
8338,787791194206208000
8339,173263956
8340,711373093319659520
8341,1137774152159571968
8342,4011831688
8343,169476082
8344,1255648694877204481
8345,2358319986
8346,485275945
8347,1643230688
8348,843285015253438465
8349,168930974
8350,718985982637383681
8351,289538947
8352,1079096960592896002
8353,1229734461169905664
8354,351816907
8355,225047887
8356,1247647332746887168
8357,1296951298038931460
8358,2773368907
8359,2448182395
8360,1260462494516117507
8361,329887864
8362,1303844330797400074
8363,312148739
8364,1304233382
8365,2563314530
8366,2681626203
8367,2568338932
8368,752312413270278144
8369,856161510
8370,1084477026646536193
8371,561449899
8372,795837298839605250
8373,1332307816573509634
8374,909860217701240832
8375,489845645
8376,1266002876331147267
8377,1458293556
8378,2438834872
8379,1208592087131799553
8380,2178028787
8381,4442573063
8382,1316504117188141064
8383,2216139375
8384,1303888696937193476
8385,552293773
8386,1170174122959298560
8387,1689929221
8388,835523731262963713
8389,620916460
8390,117160343
8391,2602274123
8392,2266920580
8393,2869968983
8394,173643403
8395,328674528
8396,1044408690592419840
8397,1317731623891312641
8398,2511560430
8399,147727599
8400,4852145783
8401,157449333
8402,1354898914395238403
8403,27300685
8404,4253050349
8405,137705361
8406,891097922477203456
8407,428412787
8408,1048934599039102978
8409,1333256127849652224
8410,1240653742065803269
8411,2325064048
8412,127987377
8413,1265300014986866688
8414,117726587
8415,154334475
8416,758301530
8417,3363112299
8418,1858908463
8419,1184333893702471680
8420,2579270004
8421,826420364
8422,1135840831
8423,561131168
8424,228490548
8425,149522989
8426,1275187924674502656
8427,861053952988778496
8428,728730128092676096
8429,1363365006637686784
8430,122379038
8431,1311124070461829120
8432,2243859831
8433,3121545189
8434,933341954779344896
8435,297138699
8436,190354428
8437,1201966373930504193
8438,2774633423
8439,2426310455
8440,1346351896047591424
8441,1041147585212252161
8442,1005961401725317120
8443,4288524857
8444,1447226461
8445,2958751391
8446,57061623
8447,827792460
8448,1167857474738765824
8449,449388912
8450,1265244410452881408
8451,122591761
8452,232857682
8453,161849716
8454,888591663345668096
8455,770459070
8456,305263169
8457,819210636609617920
8458,1363487143323131904
8459,768207950
8460,1348223312
8461,1318327423298129920
8462,892454713404387328
8463,944377283212607488
8464,3349761935
8465,4596268762
8466,4758390460
8467,487808931
8468,2892713866
8469,1072279004877598720
8470,179824150
8471,1056318971513856001
8472,554798118
8473,2352253952
8474,1406852065
8475,46187098
8476,54476848
8477,3391270222
8478,985825597
8479,3050759628
8480,1055862618429231110
8481,296603348
8482,1036593678637260801
8483,254849858
8484,531520778
8485,866438317998559233
8486,1253391185370058753
8487,142573227
8488,326997130
8489,146635427
8490,256499209
8491,29317980
8492,1162829027683516416
8493,221559452
8494,40474405
8495,3964589783
8496,1763611171
8497,2881288807
8498,925128692115918848
8499,164904113
8500,1296198863074861056
8501,1614062401
8502,1348152186
8503,865538371
8504,746083213
8505,556927703
8506,204979154
8507,165771610
8508,1110213116766367745
8509,445062102
8510,4731709461
8511,158606117
8512,1348042421066731522
8513,1217499794362576902
8514,1222695442615623681
8515,253156628
8516,499278920
8517,1196852016162705408
8518,620888668
8519,1672024699
8520,194984062
8521,1283122882751733760
8522,2559720317
8523,147698376
8524,3013475817
8525,1904972988
8526,1321509032
8527,447496067
8528,4834929629
8529,1546729436
8530,71375662
8531,151604413
8532,1010324119001452551
8533,1531509378
8534,260767211
8535,740287134700044288
8536,840784481292341248
8537,1213204125971730432
8538,341778991
8539,2318112896
8540,1341691698
8541,199691868
8542,839988882758389761
8543,836959155017691137
8544,3192202011
8545,703871618
8546,282334982
8547,1092912275046973442
8548,433544450
8549,2810381412
8550,3253709673
8551,1354662249886081031
8552,1188909037024432128
8553,1932734370
8554,239621636
8555,125082165
8556,1210199234856837120
8557,705086811111038976
8558,1268989882950717442
8559,87516010
8560,885517058204729344
8561,262808676
8562,627729567
8563,706802618941759488
8564,4867386509
8565,295907849
8566,1329738868208373761
8567,1361148791500525570
8568,2549013300
8569,873710492245778432
8570,706328087131267072
8571,866083225189445632
8572,150288139
8573,155096526
8574,2887348883
8575,585215968
8576,2729182391
8577,744489963929112578
8578,2202366649
8579,1145964504
8580,1363123524
8581,1018651352661135361
8582,1244105703498842113
8583,190063673
8584,1328341256666308614
8585,2321010714
8586,3359738723
8587,1198400330108682240
8588,3035767881
8589,154786676
8590,1641051769
8591,4769758223
8592,2261028917
8593,485243223
8594,140544941
8595,928126794
8596,224464984
8597,190080893
8598,267200565
8599,3284286147
8600,3098080127
8601,3068116685
8602,2473279994
8603,885528600
8604,1279196469820563457
8605,136296830
8606,3351168015
8607,892946187753582594
8608,2753065459
8609,215876450
8610,1059184080
8611,3037629969
8612,1233417143716392961
8613,706529156121681921
8614,212220225
8615,1266853923517759489
8616,1528192471
8617,2150022093
8618,254348712
8619,1195386055635218432
8620,1252714664909291520
8621,1138132498913857540
8622,3105429461
8623,334996396
8624,1337354461606531072
8625,3302439335
8626,1165305056742334475
8627,1250159023472685064
8628,1190428756248322049
8629,3359440300
8630,4831478110
8631,1256324234613325824
8632,2828176110
8633,157818233
8634,901954364994146308
8635,109886225
8636,4654982007
8637,172094954
8638,1137386184957673473
8639,43529568
8640,3408115749
8641,1286540910176677888
8642,894098874
8643,1303871918089605121
8644,4028449035
8645,1304523201528164352
8646,1261822970370162690
8647,2831536503
8648,4516962399
8649,590506328
8650,122454544
8651,634273835
8652,1165308333122891776
8653,43770058
8654,502056504
8655,1144770639057883137
8656,1238594246929715200
8657,1321141756507947013
8658,965121788
8659,1166847681156849664
8660,1056968725168115714
8661,301786491
8662,1144720003691925505
8663,1211818047863840768
8664,2816692535
8665,869600822950334464
8666,173983806
8667,1402514900
8668,935304360
8669,1264943814097149952
8670,1240748709446651904
8671,1336802712772632580
8672,1055225580621307909
8673,3413299319
8674,2147959290
8675,3030844216
8676,856970231167766530
8677,75843541
8678,1119068124576452608
8679,210161579
8680,267153911
8681,2425022022
8682,926613416382476288
8683,1094395639952273409
8684,1253673553951686662
8685,175537239
8686,913136659935440897
8687,1149349836250107904
8688,928333566
8689,540187667
8690,231856021
8691,1277704729842286593
8692,819965914468782081
8693,296459128
8694,207141054
8695,1153855049443020802
8696,1307840562524041217
8697,1364631612303024132
8698,1329193080
8699,2973374902
8700,134835794
8701,1202305052674863105
8702,1344459128945717248
8703,1167193227398647809
8704,146232635
8705,1266704103285108737
8706,866751702
8707,911817236121374720
8708,896527330910318592
8709,160946914
8710,747137955542740993
8711,707291010422988800
8712,145209964
8713,163190764
8714,1210011466054717441
8715,1351982771258929160
8716,579602229
8717,1238679292017606658
8718,1240035367010607106
8719,1184781855771549696
8720,2397144104
8721,1262319843291869184
8722,1314754772847734786
8723,1151315557318311937
8724,1147138465773039616
8725,246007193
8726,548192394
8727,1198770193
8728,415136472
8729,1603644576
8730,200630164
8731,149626238
8732,58388783
8733,1480513393
8734,962383718
8735,175384181
8736,1493550240
8737,2969952340
8738,366706718
8739,1052626132095385600
8740,226934468
8741,1298068853138665472
8742,163571310
8743,3183532966
8744,476800918
8745,842581896
8746,484808487
8747,1304112300224393216
8748,901905888423944193
8749,144935872
8750,777891134064431104
8751,186874830
8752,587498428
8753,4261432217
8754,193657472
8755,1210616510865190912
8756,435162865
8757,1326146522216542208
8758,3346074022
8759,1483459206
8760,776006222
8761,1656593214
8762,2732290501
8763,2195697831
8764,747896070
8765,1304122820260233216
8766,1244780648847589379
8767,765969346078310400
8768,894292722
8769,256016055
8770,193108028
8771,1026573435919654912
8772,2201974992
8773,1385573166
8774,1345053741700034563
8775,2848414761
8776,122442950
8777,106913137
8778,4760397495
8779,805269811
8780,3298774939
8781,166257745
8782,987455620453404674
8783,1182805605268017153
8784,236379876
8785,1021829397127614464
8786,752634439574970368
8787,123992716
8788,175875775
8789,1354615183
8790,1188079418742394880
8791,154262240
8792,61814466
8793,143688689
8794,206400249
8795,162506588
8796,1302966574580727811
8797,167483917
8798,159486968
8799,1195219489685692416
8800,3374639332
8801,822180594
8802,1118667819477012480
8803,85361168
8804,990388027028660225
8805,1314141065411284992
8806,173284264
8807,894747173270601728
8808,712800126067216384
8809,1318324452623605761
8810,3318005451
8811,2908670596
8812,702583263169224704
8813,955919179919646721
8814,903184082611384321
8815,1297307280938065921
8816,2829649194
8817,400798063
8818,2911156949
8819,1873079498
8820,808072212863483904
8821,4180273337
8822,2693101450
8823,902742152874250240
8824,345439325
8825,180349862
8826,747089450505736192
8827,716465342
8828,208222673
8829,2774297030
8830,4703045210
8831,1059078713143447552
8832,741990836
8833,713037178448846848
8834,401379523
8835,1050594795406553091
8836,3453520877
8837,4320284177
8838,54383431
8839,2437096554
8840,1301352488872955906
8841,1099847313298780165
8842,1106053292201857024
8843,1350407702
8844,1362291325
8845,476246798
8846,3753847403
8847,1059593166192590848
8848,420353139
8849,635191182
8850,988481840888664067
8851,3022828715
8852,3070661831
8853,859650380
8854,320267011
8855,3046244918
8856,199771052
8857,1368748915
8858,1115994769
8859,3324895637
8860,1231455073861066752
8861,1154434765308813312
8862,158509767
8863,1225051661183455233
8864,3346172247
8865,4071294545
8866,283609563
8867,3370289675
8868,1237924678083194880
8869,722724938
8870,158701762
8871,141697560
8872,4298954080
8873,2354424133
8874,909545719845056512
8875,205549663
8876,2584753674
8877,977537073031806976
8878,153596685
8879,93511269
8880,1057045765821001728
8881,1069462182
8882,1117992819053006849
8883,63791830
8884,1685037421
8885,1692807913
8886,1393530259
8887,175592930
8888,1015722734641393664
8889,1490486862
8890,248842816
8891,142771723
8892,333852836
8893,146896069
8894,789221971011571712
8895,2314331408
8896,2484827995
8897,834798930
8898,3000247143
8899,1197326124814127106
8900,346605471
8901,1159512513890979845
8902,1345481827
8903,339441365
8904,1166137708776960000
8905,187999201
8906,280507727
8907,1303137062846169088
8908,2282591540
8909,146197605
8910,737673488
8911,291532656
8912,838847190906908672
8913,1189663775881908225
8914,1356906511990222849
8915,828153560
8916,925349678153117696
8917,1233263853422686208
8918,876379601475297282
8919,4198465642
8920,854111249281552388
8921,1271596365844447232
8922,1247756778
8923,291814711
8924,1553188718
8925,743807022
8926,1283444740248219648
8927,151862671
8928,158681254
8929,55263624
8930,18705997
8931,515770087
8932,871484798904274944
8933,742086594
8934,2916417376
8935,222929187
8936,344921737
8937,1193303851
8938,1194655304727846912
8939,529504037
8940,757807676009041920
8941,1274391990835335169
8942,1949556306
8943,161498206
8944,240842166
8945,38840444
8946,985091389
8947,943493561835769857
8948,93021240
8949,1424354426
8950,2766725585
8951,828312301866479617
8952,854218207984537601
8953,575649871
8954,1311246361115987968
8955,4152171735
8956,979899624
8957,1093769983
8958,1392901405
8959,2571558851
8960,254275479
8961,4097139081
8962,239134923
8963,139521663
8964,4112806054
8965,614797224
8966,2325747157
8967,1004585737944264704
8968,2655338347
8969,752914931893272576
8970,120181260
8971,226725451
8972,202929368
8973,226973231
8974,236143863
8975,987707882
8976,707748643214852096
8977,1013461593101930497
8978,2753350930
8979,1365950223047155718
8980,1332373095559131141
8981,1201662588523831296
8982,305081572
8983,803708129695428608
8984,1130734590
8985,1631435077
8986,1075202440511787008
8987,1274035742331867139
8988,4234916788
8989,923623105720999936
8990,520073957
8991,53555974
8992,1062319648769761280
8993,1287294392
8994,776131713315565573
8995,170682622
8996,590372068
8997,1248418636148211712
8998,52382916
8999,900131745735086084
9000,701065277375705088
9001,913628083034476544
9002,838931300937523200
9003,880869310356488193
9004,3404769603
9005,1131406026857734145
9006,2369139404
9007,857281440
9008,1026920738463395840
9009,3049710364
9010,823253230767538176
9011,481385721
9012,900830372472254466
9013,3241362377
9014,165160089
9015,2149056196
9016,23230405
9017,15164025
9018,1350133081768931329
9019,232833876
9020,192437335
9021,1385307956
9022,882654591850041344
9023,786180930
9024,209257319
9025,91677447
9026,957700269562908672
9027,410176731
9028,778793468
9029,597069558
9030,982819842460913666
9031,3044791149
9032,825953022
9033,1062334218531938304
9034,36937957
9035,128268215
9036,778297530790637568
9037,212680020
9038,4032964815
9039,911644899388387329
9040,80332389
9041,2479610571
9042,1298609888508116999
9043,829093620393340930
9044,820589694
9045,617367642
9046,334821606
9047,149516506
9048,4385056037
9049,636210925
9050,1318750821060923393
9051,1315439423388028934
9052,2835045064
9053,2416297462
9054,1294421553392816128
9055,146571598
9056,731968431701016577
9057,63527817
9058,823964255938576384
9059,1025822920961142785
9060,2551100479
9061,99443868
9062,1256286443011538945
9063,900879811
9064,396913486
9065,1328504870857564164
9066,1324501372688076800
9067,148125043
9068,312334731
9069,162891887
9070,223707211
9071,1106205704
9072,254529472
9073,1223122393
9074,2949519904
9075,909416525286854658
9076,738985298412077056
9077,142802545
9078,726193752491081728
9079,3112229494
9080,1729143080
9081,506146079
9082,2457257070
9083,111914789
9084,37078393
9085,101080561
9086,391793933
9087,75807743
9088,862837368117755904
9089,610273258
9090,1508965039
9091,224055668
9092,1335030440
9093,1358060638476656644
9094,1001596757007093760
9095,1575986989
9096,106749339
9097,3766143676
9098,135669900
9099,4179457229
9100,2835370641
9101,735677606369071108
9102,142786478
9103,4152449188
9104,1162185027716820994
9105,1082408352368508933
9106,1240016765914152962
9107,1218643398749573121
9108,1641592022
9109,978554407934623746
9110,2209645868
9111,1184950919022235648
9112,989499768
9113,102194422
9114,180761086
9115,1293730891034963968
9116,1152819470756392960
9117,1833475556
9118,133391106
9119,745696982182789121
9120,200840740
9121,1124003913265569794
9122,1171478663910416390
9123,181005425
9124,3885831617
9125,1042535280656437254
9126,173452822
9127,160004387
9128,3406438935
9129,567727845
9130,3023245155
9131,1849809876
9132,826924164208533504
9133,4173299015
9134,1174434887643914241
9135,1431760152
9136,35821802
9137,247386871
9138,2493435779
9139,1151437498012372992
9140,818141023
9141,807018225426759680
9142,140960182
9143,1101202550
9144,2741060625
9145,145726353
9146,135305006
9147,4137946396
9148,2873968020
9149,2205431523
9150,1184597327765479425
9151,984530249143717888
9152,4439127509
9153,1352010127818289154
9154,1360638030281859079
9155,1158718748255277057
9156,436305056
9157,1174739436036399104
9158,1602046422
9159,3346439553
9160,1107405451199741952
9161,1274430789124571136
9162,257165809
9163,1266183780
9164,1103859600
9165,1461249194
9166,508193799
9167,1242285596
9168,209288151
9169,2829282991
9170,1164606306801635329
9171,1144378313269534721
9172,49100670
9173,2436215983
9174,1189714658510491650
9175,1123419186296913920
9176,961260082448293888
9177,2353487842
9178,2762458443
9179,893530549041713153
9180,1356250549860106243
9181,18909182
9182,1273485744338694146
9183,584451165
9184,548749790
9185,89088371
9186,122160419
9187,140713442
9188,2582982846
9189,337834224
9190,273719181
9191,929534380489486336
9192,2362711532
9193,578598710
9194,173884414
9195,486776873
9196,2536608796
9197,1272888622048579585
9198,1361515461469483012
9199,1348053977712254980
9200,1513780226
9201,1354265598830800898
9202,1066427304379916289
9203,1098843434
9204,740273685458759680
9205,1714107961
9206,158368290
9207,1265723856
9208,3353873417
9209,616603939
9210,154984379
9211,1084961636207771649
9212,932781738648096768
9213,2984179246
9214,305177589
9215,312435220
9216,149991809
9217,1017409075590529025
9218,1148075970139762691
9219,2204996407
9220,609826759
9221,791007286542073857
9222,149096332
9223,428493160
9224,171647976
9225,196885137
9226,2988175581
9227,1149644282
9228,1296273824351166465
9229,1204948628286189568
9230,1254067206238896129
9231,1334681236447653891
9232,2925751876
9233,3294744137
9234,1070459253692030976
9235,552100306
9236,1108394672127262720
9237,248754265
9238,1269504818
9239,4405726341
9240,1586218694
9241,82684506
9242,1323299802831007744
9243,961422151214649344
9244,1212232926168936448
9245,145675069
9246,858335979786174466
9247,2307250844
9248,1363280866315755521
9249,391100004
9250,759586688851148800
9251,2438934815
9252,2776770932
9253,1218190546746904576
9254,351160731
9255,426314065
9256,221473056
9257,2329106969
9258,1102974339207651328
9259,1426923044
9260,2984414273
9261,267899102
9262,865337142284881924
9263,774452007809740800
9264,1327797969563889664
9265,1274515532549623808
9266,2700144208
9267,152369649
9268,921330748271071232
9269,418115258
9270,261020894
9271,1099351940864069634
9272,1253466655650467849
9273,1132346104811577346
9274,158769782
9275,117422124
9276,32588104
9277,227759244
9278,1321119242809389056
9279,104498094
9280,1133830531081211906
9281,4735508001
9282,1236482335484370949
9283,310639027
9284,964187313331998720
9285,1369358752395169792
9286,880340251
9287,1357882310687916033
9288,1171051392632573957
9289,1311705887560675328
9290,179279318
9291,1172974860601049089
9292,2421676778
9293,976061914718638080
9294,223531597
9295,1187778847468675079
9296,175486366
9297,1146623940
9298,726930371040911361
9299,158910787
9300,2890754812
9301,453366632
9302,1282425887636545536
9303,1273393844374077443
9304,154602553
9305,200994082
9306,780109893688758272
9307,942852322270511105
9308,1066648215649468416
9309,196402899
9310,383501511
9311,94889871
9312,1239309413472784390
9313,1306109039760281601
9314,1203800851988520968
9315,1328176639113629696
9316,1264796322
9317,1059107197966315520
9318,186577235
9319,631255590
9320,815381530432376832
9321,724783234140262400
9322,1323743320795979780
9323,1150537915652562950
9324,2964145491
9325,1245112649253302272
9326,2544249475
9327,49814485
9328,1311232104408195073
9329,833285576
9330,1097888690989383680
9331,153531836
9332,1235913233959202817
9333,1722228470
9334,1159156574360952837
9335,179606417
9336,154209431
9337,632791714
9338,191695589
9339,325205217
9340,583315803
9341,726838601846284288
9342,1081374275234353152
9343,1204832928217411586
9344,1186031430595502080
9345,2751887660
9346,216534813
9347,230551722
9348,782242463687860224
9349,1033904827699478531
9350,996779583918796801
9351,1200006170653724672
9352,1265591659
9353,136955287
9354,147578664
